LMKTYPE_ID,DESCRIPTION,UD_FRENCH_DESC,DESCRIPTION,DESC_SOUNDEX,UD_FRENCH_DESC,TELEPHONE,PUBLIC_INFO,MUNICIP_NO,NAME_1,COORD_X,COORD_Y
WORSHIP,Place of Worship,Lieux de culte,Paroisse Notre Dame de la Guadeloupe,PAROISSE NOTRE DAME DE LA GUADELOUPE,Paroisse Notre Dame de la Guadeloupe,,,2,GATINEAU,363607,5034915
WORSHIP,Place of Worship,Lieux de culte,Paroisse Notre-Dame des Neiges de Masson,PAROISSE NOTRE-DAME DES NEIJES DE MASSON,Paroisse Notre-Dame des Neiges de Masson,,,2,GATINEAU,389189,5045525
WORSHIP,Place of Worship,Lieux de culte,P. Diocèse de Hull-Gat (891 Saint-René),P. DIOSSESE DE UL-GAT (891 ST-RENE),P. Diocèse de Hull-Gat (891 Saint-René),,,2,GATINEAU,374525,5040218
WORSHIP,Place of Worship,Lieux de culte,P. Diocèse de Hull-Gat (Jacques-Cartier),P. DIOSSESE DE UL-GAT (JAKES-KARTIER),P. Diocèse de Hull-Gat (Jacques-Cartier),,,2,GATINEAU,367432,5035614
WORSHIP,Place of Worship,Lieux de culte,P. Diocèse de Hull-Gat (Provence),P. DIOSSESE DE UL-GAT (PROVENSE),P. Diocèse de Hull-Gat (Provence),,,2,GATINEAU,365552,5037384
WORSHIP,Place of Worship,Lieux de culte,P. Diocèse de Hull-Gat (Raymond),P. DIOSSESE DE UL-GAT (RAIMON),P. Diocèse de Hull-Gat (Raymond),,,2,GATINEAU,371229,5039473
WORSHIP,Place of Worship,Lieux de culte,P. Diocèse de Hull-Gat (Couvent),P. DIOSSESE DE UL-GAT (KOUVEN),P. Diocèse de Hull-Gat (Couvent),,,2,GATINEAU,355902,5028838
WORK,Work Places and Govt Offices,Lieux de travail,Passport Canada,PASPOR KANADA,Passeport Canada,,,2,GATINEAU,366255,5032168
POLICE,Police Stations,Postes de police,Poste communautaire de l'Île,POSTE-KOMUNOTAIRE DE L'ILLE,Poste communautaire de L'Île,,,2,GATINEAU,366110,5032725
WORK,Work Places and Govt Offices,Lieux de travail,Place de la Cité,PLASSE DE LA SITE,Place de la Cité,,,2,GATINEAU,368913,5038634
POLICE,Police Stations,Postes de police,Poste comm. Mont-Bleu,POSTE-KOM. MON-BLEU,Poste communautaire Mont-Bleu,,,2,GATINEAU,363754,5036352
POLICE,Police Stations,Postes de police,Poste communautaire des Promenades,POSTE-KOMUNOTAIRE DES PROMENADES,Poste communautaire des Promenades,,,2,GATINEAU,367559,5037638
WORK,Work Places and Govt Offices,Lieux de travail,Place du centre,PLASSE DU SENTRE,Place du centre,,,2,GATINEAU,366255,5032168
WORK,Work Places and Govt Offices,Lieux de travail,Hull courthouse,UL KOURTOUSE,Palais de justice de Hull,,,2,GATINEAU,366500,5032151
BEACH,Beaches,Plages municipales,Parc du Lac-Beauchamp,PARC DU LAK-BOCHENP,Parc du Lac-Beauchamp,,,2,GATINEAU,373545,5039383
BEACH,Beaches,Plages municipales,Parc des Cèdres,PARC DES SEDRES,Parc des Cèdres,,,2,GATINEAU,354869,5029009
BEACH,Beaches,Plages municipales,Parc du Lac-Leamy,PARC DU LAK-LEAMI,Parc du Lac-Leamy,,,2,GATINEAU,365708,5034437
BEACH,Beaches,Plages municipales,Plage du Parc Moussette,PLAJE DU PARC MOUSSETE,Plage du Parc Moussette,,,2,GATINEAU,363598,5031329
SHOPPING,Shopping Centres and Major Stores,Centres commerciaux et grands magasins,Les Promenades,LES PROMENADES,Les Promenades,,,2,GATINEAU,367478,5037629
TRANSIT, _Transit Stations and Park & Rides,Parc-o-bus et stations du Transitway,Robert Guertin Park-and-Ride,ROBER GUERTIN PARK-EN-RIDE,Parc-o-bus Centre Robert Guertin,,,2,GATINEAU,365592,5033056
TRANSIT, _Transit Stations and Park & Rides,Parc-o-bus et stations du Transitway,Des Allumettières Park-and-Ride,DES ALUMETIERES PARK-EN-RIDE,Parc-o-bus Des Allumettières,,,2,GATINEAU,354415,5029950
TRANSIT, _Transit Stations and Park & Rides,Parc-o-bus et stations du Transitway,Angers Park-and-Ride,ENJERS PARK-EN-RIDE,Parc-o-bus Angers,,,2,GATINEAU,383495,5043249
TRANSIT, _Transit Stations and Park & Rides,Parc-o-bus et stations du Transitway,Old Chelsea Park-and-Ride,OL CHELSEA PARK-EN-RIDE,Parc-o-bus Old Chelsea,,,4,CHELSEA,352261,5051595
TRANSIT, _Transit Stations and Park & Rides,Parc-o-bus et stations du Transitway,De l'Encan Park-and-Ride,DE L'ENCEN PARK-EN-RIDE,Parc-o-bus De l'Encan,,,2,GATINEAU,387957,5046590
TRANSIT, _Transit Stations and Park & Rides,Parc-o-bus et stations du Transitway,Freeman Park-and-Ride,FREMEN PARK-EN-RIDE,Parc-o-bus Freeman,,,2,GATINEAU,364183,5037335
TRANSIT, _Transit Stations and Park & Rides,Parc-o-bus et stations du Transitway,Galeries Aylmer Park-and-Ride,GALERIES AILMER PARK-EN-RIDE,Parc-o-bus Galeries Aylmer,,,2,GATINEAU,356772,5028646
TRANSIT, _Transit Stations and Park & Rides,Parc-o-bus et stations du Transitway,Georges/Route 148 Park-and-Ride,JORJES/ROUTE 148 PARK-EN-RIDE,Parc-o-bus Georges/Route 148,,,2,GATINEAU,388256,5045268
TRANSIT, _Transit Stations and Park & Rides,Parc-o-bus et stations du Transitway,Gréber/Saint-Louis Park-and-Ride,GREBER/ST-LWIS PARK-EN-RIDE,Parc-o-bus Gréber/Saint-Louis,,,2,GATINEAU,367337,5035928
TRANSIT, _Transit Stations and Park & Rides,Parc-o-bus et stations du Transitway,Hippodrome Aylmer Park-and-Ride,IPODROME AILMER PARK-EN-RIDE,Parc-o-bus Hippodrome Aylmer,,,2,GATINEAU,359563,5029211
TRANSIT, _Transit Stations and Park & Rides,Parc-o-bus et stations du Transitway,Jean-René-Monette Park-and-Ride,JEN-RENE-MONETE PARK-EN-RIDE,Parc-o-bus Jean-René-Monette,,,2,GATINEAU,371868,5039616
TRANSIT, _Transit Stations and Park & Rides,Parc-o-bus et stations du Transitway,Lorrain Park-and-Ride,LORIN PARK-EN-RIDE,Parc-o-bus Lorrain,,,2,GATINEAU,374516,5039940
TRANSIT, _Transit Stations and Park & Rides,Parc-o-bus et stations du Transitway,Pierre-Lafontaine Park-and-Ride,PIERE-LAFONTAINE PARK-EN-RIDE,Parc-o-bus Pierre-Lafontaine,,,2,GATINEAU,367415,5037195
TRANSIT, _Transit Stations and Park & Rides,Parc-o-bus et stations du Transitway,Les Promenades Park-and-Ride,LES PROMENADES PARK-EN-RIDE,Parc-o-bus Les Promenades,,,2,GATINEAU,367608,5037519
TRANSIT, _Transit Stations and Park & Rides,Parc-o-bus et stations du Transitway,Rivermead Park-and-Ride,RIVERMEAD PARK-EN-RIDE,Parc-o-bus Rivermead,,,2,GATINEAU,360056,5029567
TRANSIT, _Transit Stations and Park & Rides,Parc-o-bus et stations du Transitway,Sainte-Rose-de-Lima Park-and-Ride,STE-ROSE-DE-LIMA PARK-EN-RIDE,Parc-o-bus Sainte-Rose-de-Lima,,,2,GATINEAU,374519,5040295
TRANSIT, _Transit Stations and Park & Rides,Parc-o-bus et stations du Transitway,Saint-Alexandre Park-and-Ride,ST-ALEXENDRE PARK-EN-RIDE,Parc-o-bus Saint-Alexandre,,,2,GATINEAU,363184,5039477
TRANSIT, _Transit Stations and Park & Rides,Parc-o-bus et stations du Transitway,Saint-Dominique Park-and-Ride,ST-DOMINIKE PARK-EN-RIDE,Parc-o-bus Saint-Dominique,,,2,GATINEAU,363195,5031373
POLICE,Police Stations,Postes de police,Quartier général,KARTIER JENERAL,Quartier général,,,2,GATINEAU,367024,5039485
POLICE,Police Stations,Postes de police,Poste du secteur d'Aylmer,POSTE-DU SEKTEUR D'AILMER,Poste du secteur d'Aylmer,,,2,GATINEAU,359004,5029147
POLICE,Police Stations,Postes de police,Poste du secteur de Buckingham,POSTE-DU SEKTEUR DE BUKINGAM,Poste du secteur de Buckingham,,,2,GATINEAU,388830,5048731
POLICE,Police Stations,Postes de police,Poste du secteur de Hull,POSTE-DU SEKTEUR DE UL,Poste du secteur de Hull,,,2,GATINEAU,365003,5034968
FIRE,Fire Stations,Casernes de pompiers,Caserne #1 - Roland-Guertin,KASERNE #1 - ROLEN-GUERTIN,Caserne #1 - Roland-Guertin,,,2,GATINEAU,356596,5028840
FIRE,Fire Stations,Casernes de pompiers,Caserne #2 - du Plateau,KASERNE #2 - DU PLATO,Caserne #2 - du Plateau,,,2,GATINEAU,362152,5033344
FIRE,Fire Stations,Casernes de pompiers,Caserne #3 - Deveault,KASERNE #3 - DEVO,Caserne #3 - Deveault,,,2,GATINEAU,364276,5036086
FIRE,Fire Stations,Casernes de pompiers,Caserne #4 - Saint-Rédempteur,KASERNE #4 - ST-REDENPTEUR,Caserne #4 - Saint-Rédempteur,,,2,GATINEAU,365592,5033393
FIRE,Fire Stations,Casernes de pompiers,Caserne #5 - Gréber,KASERNE #5 - GREBER,Caserne #5 - Gréber,,,2,GATINEAU,367017,5039425
FIRE,Fire Stations,Casernes de pompiers,Caserne #6 - James-John O'Farrell,KASERNE #6 - JAMES-JON O'FAREL,Caserne #6 - James-John O'Farrell,,,2,GATINEAU,371492,5039475
FIRE,Fire Stations,Casernes de pompiers,Caserne #7 - Joseph Roy,KASERNE #7 - JOSEF ROI,Caserne #7 - Joseph Roy,,,2,GATINEAU,376596,5040272
FIRE,Fire Stations,Casernes de pompiers,Caserne #8 - Théo Mineault,KASERNE #8 - TEO MINO,Caserne #8 - Théo Mineault,,,2,GATINEAU,383583,5043118
FIRE,Fire Stations,Casernes de pompiers,Caserne #9 - Armand Laflamme,KASERNE #9 - ARMEN LAFLAME,Caserne #9 - Armand Laflamme,,,2,GATINEAU,389587,5045574
WORK,Work Places and Govt Offices,Lieux de travail,Place du Portage I,PLASSE DU PORTAJE I,Place du Portage I,,,2,GATINEAU,366260,5032288
WORK,Work Places and Govt Offices,Lieux de travail,Place du Portage II,PLASSE DU PORTAJE I,Place du Portage II,,,2,GATINEAU,366399,5032311
RECH,Smart card recharging sites,Point de rechargement carte à puce,Couche-Tard (Graveline),KOUCHE-TAR (GRAVELINE),Couche-Tard (Graveline),,,2,GATINEAU,369780,5038831
RECH,Smart card recharging sites,Point de rechargement carte à puce,Tabagie Affection,TABAJIE AFEKTION,Tabagie Affection,,,2,GATINEAU,366255,5032168
RECH,Smart card recharging sites,Point de rechargement carte à puce,Variétés Fred Renaud & Fils,VARIETES FRED RENO & FILS,Variétés Fred Renaud & Fils,,,2,GATINEAU,364014,5035575
RECH,Smart card recharging sites,Point de rechargement carte à puce,Variétés L'Accueil,VARIETES L'AKUEIL,Variétés L'Accueil,,,2,GATINEAU,366255,5032168
VENTE,Selling Points,Points de vente,Marché Roger Brazeau,MARCHE ROJER BRASO,Marché Roger Brazeau,,,2,GATINEAU,383418,5043108
RECH,Smart card recharging sites,Point de rechargement carte à puce,Coopsco La Cité Collégiale,KOPSKO LA SITE KOLEJIALE,Coopsco La Cité Collégiale,,,1,OTTAWA,372908,5032731
RECH,Smart card recharging sites,Point de rechargement carte à puce,International News,INTERNATIONAL NEW,International News,,,1,OTTAWA,367241,5031526
RECH,Smart card recharging sites,Point de rechargement carte à puce,PIVIK (University of Ottawa),PIVIK (UNIVERSITI OF OTA),PIVIK (Université d'Ottawa),,,1,OTTAWA,368710,5031775
VENTE,Selling Points,Points de vente,Dépanneur Jean,DEPANEUR JEN,Dépanneur Jean,,,2,GATINEAU,356894,5028503
RECH,Smart card recharging sites,Point de rechargement carte à puce,Dépanneur Lavigne,DEPANEUR LAVIGNE,Dépanneur Lavigne,,,2,GATINEAU,356744,5028964
VENTE,Selling Points,Points de vente,Pharmacie Jean Coutu,FARMASSIE JEN KOUTU,Pharmacie Jean Coutu Aylmer,,,2,GATINEAU,356808,5028774
RECH,Smart card recharging sites,Point de rechargement carte à puce,Couche-Tard (Mont-Royal),KOUCHE-TAR (MON-ROYAL),Couche-Tard (Mont-Royal),,,2,GATINEAU,367619,5039883
RECH,Smart card recharging sites,Point de rechargement carte à puce,Quickie 1,KIKIE 1,Quickie 1 (Front),,,2,GATINEAU,355270,5029421
VENTE,Selling Points,Points de vente,Librairie Réflexion,LIBRAIRIE REFLEXION,Librairie Réflexion,,,2,GATINEAU,364885,5033771
RECH,Smart card recharging sites,Point de rechargement carte à puce,Pétro-Canada (Saint-Joseph),PETRO-KANADA (ST-JOSEF),Pétro-Canada (St-Joseph),,,2,GATINEAU,364081,5035503
EMIS,Smart card issuing centers,Centre d'émission cartes à puce,Librairie Réflexion (Maloney),LIBRAIRIE REFLEXION (MALONE),Librairie Réflexion (Maloney),,,2,GATINEAU,371971,5038631
VENTE,Selling Points,Points de vente,Marché du Progrès,MARCHE DU PROGRES,Marché du Progrès,,,2,GATINEAU,367380,5036662
RECH,Smart card recharging sites,Point de rechargement carte à puce,Pétro-Canada (Gréber),PETRO-KANADA (GREBER),Pétro-Canada (Gréber),,,2,GATINEAU,367413,5036079
RECH,Smart card recharging sites,Point de rechargement carte à puce,Pétro-Canada (Montée Paiement),PETRO-KANADA (MONTE PAYEMEN),Pétro-Canada (Montée-Paiement),,,2,GATINEAU,369195,5039235
RECH,Smart card recharging sites,Point de rechargement carte à puce,Pétro-Canada (avenue Gatineau),PETRO-KANADA (AVENUE GATINO),Pétro-Canada (avenue Gatineau),,,2,GATINEAU,365837,5039051
SENIOR,Senior Residences,Résidences pour personnes âgées,Manoir Sainte-Marie,MANOIR STE-MARIE,Manoir Sainte-Marie,,,2,GATINEAU,374505,5040367
SENIOR,Senior Residences,Résidences pour personnes âgées,Résidence Chartrand,RESIDENSE CHARTREN,Résidence Chartrand,,,2,GATINEAU,388432,5047407
SENIOR,Senior Residences,Résidences pour personnes âgées,Village Riviera,VILLAJE RIVIERA,Village Riviera,,,2,GATINEAU,364484,5038450
SENIOR,Senior Residences,Résidences pour personnes âgées,Résidence Domaine Boisé,RESIDENSE DOMAINE BOISE,Résidence Domaine Boisé,,,2,GATINEAU,371967,5038891
SENIOR,Senior Residences,Résidences pour personnes âgées,Aylmer Arms Apt. Inc.,AILMER ARM AP. IN.,Aylmer Arms Apt. Inc.,,,2,GATINEAU,356574,5028520
SENIOR,Senior Residences,Résidences pour personnes âgées,Château de l'Île,CHATO DE L'ILLE,Château de l'Île,,,2,GATINEAU,365636,5032918
SENIOR,Senior Residences,Résidences pour personnes âgées,Résidence de la Gappe,RESIDENSE DE LA GAPE,Résidence de la Gappe,,,2,GATINEAU,367410,5038022
SENIOR,Senior Residences,Résidences pour personnes âgées,Résidence Brunet,RESIDENSE BRUNET,Résidence Brunet,,,2,GATINEAU,363477,5034216
SENIOR,Senior Residences,Résidences pour personnes âgées,Jardins Notre-Dame,JARDIN NOTRE-DAME,Jardins Notre-Dame,,,2,GATINEAU,364820,5032935
SENIOR,Senior Residences,Résidences pour personnes âgées,Résidence le Monastère,RESIDENSE LE MONASTERE,Résidence le Monastère,,,2,GATINEAU,356503,5028704
SENIOR,Senior Residences,Résidences pour personnes âgées,Résidence Notre-Dame,RESIDENSE NOTRE-DAME,Résidence Notre-Dame,,,2,GATINEAU,364690,5032952
SENIOR,Senior Residences,Résidences pour personnes âgées,Cité-Jardin,SITE-JARDIN,Cité-Jardin,,,2,GATINEAU,368264,5038856
SENIOR,Senior Residences,Résidences pour personnes âgées,Résidence Sérénité,RESIDENSE SERENITE,Résidence Sérénité,,,2,GATINEAU,388359,5050316
SENIOR,Senior Residences,Résidences pour personnes âgées,Résidence Frontenac,RESIDENSE FRONTENAK,Résidence Frontenac,,,2,GATINEAU,366073,5032452
SCHOOL,Elementary Schools,Écoles élémentaires,École Raymond,ECOLE RAIMON,École Raymond,,,2,GATINEAU,370524,5039361
WORK,Work Places and Govt Offices,Lieux de travail,SAAQ,SAQ,SAAQ,,,2,GATINEAU,364313,5036882
EVENTS,Events,Événements,Salon Accès Emploi (Centre Robert-Guerti,SALON AXES ENPLOI (SENTRE ROBER-GUERTI,Salon Accès Emploi (Centre Robert-Guerti,,,2,GATINEAU,365448,5032995
WORK,Work Places and Govt Offices,Lieux de travail,Place du Portage III,PLASSE DU PORTAJE I,Place du Portage III,,,2,GATINEAU,366377,5032038
WORK,Work Places and Govt Offices,Lieux de travail,Passport Canada (Varennes),PASPOR KANADA (VARENES),Passeport Canada (Varennes),,,2,GATINEAU,366830,5039605
JAIL,Correctional Facilities,Services correctionnels,Centre de détention de Hull,SENTRE DE DETENTION DE UL,Centre de détention de Hull,,,2,GATINEAU,363572,5032186
EVENTS,Events,Événements,Fête nationale du Québec,FETE NATIONALE DU KEBEK,Fête nationale du Québec,,,2,GATINEAU,367480,5037333
RECREATE,Recreation Centres and Golf courses,Centres récréatifs / terrains de golf,Salle de Quilles Masson,SALE DE KILLES MASSON,Salle de Quilles Masson,,,2,GATINEAU,388246,5045555
RECREATE,Recreation Centres and Golf courses,Centres récréatifs / terrains de golf,Salle de Quilles Limbour,SALE DE KILLES LINBOUR,Salle de Quilles Limbour,,,2,GATINEAU,362664,5039614
RECREATE,Recreation Centres and Golf courses,Centres récréatifs / terrains de golf,Salle de Quilles Paris,SALE DE KILLES PARIS,Salle de Quilles Paris,,,2,GATINEAU,367972,5037545
RECREATE,Recreation Centres and Golf courses,Centres récréatifs / terrains de golf,Salle de Quilles King Pin,SALE DE KILLES KIN PIN,Salle de Quilles King Pin,,,2,GATINEAU,390153,5049608
RECREATE,Recreation Centres and Golf courses,Centres récréatifs / terrains de golf,Salle de Quilles Le Carrefour,SALE DE KILLES LE KAREFOUR,Salle de Quilles Le Carrefour,,,2,GATINEAU,367048,5039076
RECREATE,Recreation Centres and Golf courses,Centres récréatifs / terrains de golf,Salle de Quilles Allard,SALE DE KILLES ALAR,Salle de Quilles Allard,,,2,GATINEAU,370577,5039480
RECREATE,Recreation Centres and Golf courses,Centres récréatifs / terrains de golf,Salle de Quilles Anik,SALE DE KILLES ANIK,Salle de Quilles Anik,,,2,GATINEAU,364312,5036883
RECREATE,Recreation Centres and Golf courses,Centres récréatifs / terrains de golf,Salle de Quilles St-Joseph,SALE DE KILLES ST-JOSEF,Salle de Quilles St-Joseph,,,2,GATINEAU,364660,5033119
RECREATE,Recreation Centres and Golf courses,Centres récréatifs / terrains de golf,Salle de Quilles Aylmer,SALE DE KILLES AILMER,Salle de Quilles Aylmer,,,2,GATINEAU,355922,5028658
RECREATE,Recreation Centres and Golf courses,Centres récréatifs / terrains de golf,Salle Quille-O-Drome Galaxie,SALE KILLE-O-DROME GALAXIE,Salle Quille-O-Drome Galaxie,,,2,GATINEAU,356218,5028382
RECREATE,Recreation Centres and Golf courses,Centres récréatifs / terrains de golf,Salle de Quilles Templeton,SALE DE KILLES TENPLETON,Salle de Quilles Templeton,,,2,GATINEAU,373896,5038513
RECREATE,Recreation Centres and Golf courses,Centres récréatifs / terrains de golf,Salle de Quilles Danis,SALE DE KILLES DANIS,Salle de Quilles Danis,,,2,GATINEAU,371567,5038216
VENTE,Selling Points,Points de vente,Dépanneur Deschênes,DEPANEUR DESCHENES,Dépanneur Deschênes,,,2,GATINEAU,359265,5027641
RECH,Smart card recharging sites,Point de rechargement carte à puce,Pharmacie Jean Coutu (381 Maloney),FARMASSIE JEN KOUTU (381 MALONE),Pharmacie Jean Coutu (381 Maloney),,,2,GATINEAU,371906,5038742
VENTE,Selling Points,Points de vente,Pharmacie Jean Coutu (908 Maloney),FARMASSIE JEN KOUTU (908 MALONE),Pharmacie Jean Coutu (908 Maloney),,,2,GATINEAU,375294,5039165
RECH,Smart card recharging sites,Point de rechargement carte à puce,Proprio Alpha,PROPRIO ALFA,Proprio Alpha,,,2,GATINEAU,371964,5039635
RECH,Smart card recharging sites,Point de rechargement carte à puce,Proprio Bellevue,PROPRIO BELEVUE,Proprio Bellevue,,,2,GATINEAU,371068,5041002
VENTE,Selling Points,Points de vente,Proprio des Sables,PROPRIO DES SABLES,Proprio des Sables,,,2,GATINEAU,375765,5039924
RECH,Smart card recharging sites,Point de rechargement carte à puce,Quickie 12,KIKIE 12,Quickie 12 (DuBarry),,,2,GATINEAU,367197,5038253
RECH,Smart card recharging sites,Point de rechargement carte à puce,Tabagie Riviera,TABAJIE RIVIERA,Tabagie Riviera,,,2,GATINEAU,365950,5037073
RECH,Smart card recharging sites,Point de rechargement carte à puce,Ultramar,ULTRAMAR,Ultramar,,,2,GATINEAU,369166,5040605
RECH,Smart card recharging sites,Point de rechargement carte à puce,Coopsco Gabrielle-Roy,KOPSKO GABRIELE-ROI,Coopsco Gabrielle-Roy,,,2,GATINEAU,361941,5035782
RECH,Smart card recharging sites,Point de rechargement carte à puce,Couche-Tard (Freeman),KOUCHE-TAR (FREMEN),Couche-Tard (Freeman),,,2,GATINEAU,363307,5037134
VENTE,Selling Points,Points de vente,Bonisoir Mauzeroll,BONISOIR MOSEROL,Bonisoir Mauzeroll,,,2,GATINEAU,389661,5050155
RECH,Smart card recharging sites,Point de rechargement carte à puce,Dépanneur César,DEPANEUR SESAR,Dépanneur César,,,2,GATINEAU,364777,5032821
RECH,Smart card recharging sites,Point de rechargement carte à puce,La Différence,LA DIFERENSE,La Différence,,,2,GATINEAU,366255,5032168
RECH,Smart card recharging sites,Point de rechargement carte à puce,Pétro-Canada (210 St-Raymond),PETRO-KANADA (210 ST-RAIMON),Pétro-Canada (210 St-Raymond),,,2,GATINEAU,362190,5033200
RECH,Smart card recharging sites,Point de rechargement carte à puce,Pétro-Canada (120 Saint-Raymond),PETRO-KANADA (120 ST-RAIMON),Pétro-Canada (120 St-Raymond),,,2,GATINEAU,363948,5034406
VENTE,Selling Points,Points de vente,Proprio Gamelin,PROPRIO GAMELIN,Proprio Gamelin,,,2,GATINEAU,363990,5033970
VENTE,Selling Points,Points de vente,Proprio St-Joseph,PROPRIO ST-JOSEF,Proprio St-Joseph,,,2,GATINEAU,364230,5035101
RECH,Smart card recharging sites,Point de rechargement carte à puce,Quickie 8,KIKIE 8,Quickie 8,,,2,GATINEAU,362461,5032543
RECH,Smart card recharging sites,Point de rechargement carte à puce,Quickie 36,KIKIE 36,Quickie 36,,,2,GATINEAU,362146,5035848
RECH,Smart card recharging sites,Point de rechargement carte à puce,Quickie 4,KIKIE 4,Quickie 4,,,2,GATINEAU,363751,5036125
HOTEL,Hotels,Hôtels,Motel Cupidon,MOTEL KUPIDON,Motel Cupidon,,,2,GATINEAU,375645,5039345
HOTEL,Hotels,Hôtels,Hôtel du Voyageur,OTEL DU VOYAJEUR,Hôtel du Voyageur,,,2,GATINEAU,367816,5038172
HOTEL,Hotels,Hôtels,Gîte Fanny et Maxime,JITE FANI ET MAXIME,Gîte Fanny et Maxime,,,2,GATINEAU,364067,5034600
HOTEL,Hotels,Hôtels,Motel Ritz,MOTEL RIT,Motel Ritz,,,2,GATINEAU,367353,5036805
HOTEL,Hotels,Hôtels,La Vallée Motel Restaurant,LA VALE MOTEL RESTOREN,La Vallée Motel Restaurant,,,4,CHELSEA,353837,5048518
HOTEL,Hotels,Hôtels,Hotel Alexandra,OTEL ALEXENDRA,Hôtel Alexandra,,,2,GATINEAU,389325,5050430
HOTEL,Hotels,Hôtels,Motel Auberge du Lac Beauchamp,MOTEL OBERJE DU LAK BOCHENP,Motel Auberge du Lac Beauchamp,,,2,GATINEAU,373284,5038507
HOTEL,Hotels,Hôtels,Auberge du Ruisseau Motel,OBERJE DU RUISSO MOTEL,Motel Auberge du Ruisseau,,,2,GATINEAU,383984,5043223
HOTEL,Hotels,Hôtels,Motel Casino,MOTEL KASINO,Motel Casino,,,2,GATINEAU,364773,5033428
HOTEL,Hotels,Hôtels,Motel du Parc,MOTEL DU PARC,Motel du Parc,,,2,GATINEAU,389202,5047138
HOTEL,Hotels,Hôtels,Motel Gatineau,MOTEL GATINO,Motel Gatineau,,,2,GATINEAU,374040,5038535
HOTEL,Hotels,Hôtels,Motel Le Vieux Maf,MOTEL LE VIEU MAF,Motel Le Vieux Maf,,,2,GATINEAU,376350,5039608
HOTEL,Hotels,Hôtels,Motel Place Maydel,MOTEL PLASSE MAIDEL,Motel Place Maydel,,,2,GATINEAU,389135,5045823
HOTEL,Hotels,Hôtels,Les Meilleurs chambres,LES MEYEURS CHENBRES,Les Meilleurs chambres,,,2,GATINEAU,363336,5035742
HOTEL,Hotels,Hôtels,Bank Hotel,BEN OTEL,Bank Hotel,,,2,GATINEAU,365866,5032018
HOTEL,Hotels,Hôtels,Auberge Un pied à terre,OBERJE UN PIED A TERE,Auberge Un pied à terre,,,2,GATINEAU,366553,5032514
HOTEL,Hotels,Hôtels,Deschènes Hotel,DESCHENES OTEL,Hôtel Deschènes,,,2,GATINEAU,359211,5027324
HOTEL,Hotels,Hôtels,Aux Portes ouvertes,O PORTES OUVERTES,Aux Portes ouvertes,,,2,GATINEAU,364332,5033578
HOTEL,Hotels,Hôtels,Le Gîte Clémentine,LE JITE KLEMENTINE,Le Gîte Clémentine,,,2,GATINEAU,364066,5034892
HOTEL,Hotels,Hôtels,Motel Duvernay,MOTEL DUVERNE,Motel Duvernay,,,2,GATINEAU,366203,5032250
HOTEL,Hotels,Hôtels,Econiche House,ECONICHE OUSE,Maison Éconiche,,,3,CANTLEY,360325,5045764
WORK,Work Places and Govt Offices,Lieux de travail,Hydro-Québec,IDRO-KEBEK,Hydro-Québec,,,2,GATINEAU,364792,5035936
EVENTS,Events,Événements,Salon du livre de l'Outaouais,SALON DU LIVRE DE L'OUTAWAIS,Salon du livre de l'Outaouais,,,2,GATINEAU,366336,5032113
THEATRE,Cinemas and Theatres,Cinémas et théâtres,Maison de la culture,MAISON DE LA KULTURE,Maison de la culture,,,2,GATINEAU,368704,5038575
GENERAL,Civic and Tourism,Lieux d'intérêt touristique,Maisons des Auteurs,MAISON DES OTEURS,Maisons des Auteurs,,,2,GATINEAU,366801,5033000
RECREATE,Recreation Centres and Golf courses,Centres récréatifs / terrains de golf,Marina Kitchissipi de Gatineau,MARINA KITCHISSIPI DE GATINO,Marina Kitchissipi de Gatineau,,,2,GATINEAU,372037,5037969
RECREATE,Recreation Centres and Golf courses,Centres récréatifs / terrains de golf,Marina d'Aylmer,MARINA D'AILMER,Marina d'Aylmer,,,2,GATINEAU,355160,5028594
RECREATE,Recreation Centres and Golf courses,Centres récréatifs / terrains de golf,Marina de Hull,MARINA DE UL,Marina de Hull,,,2,GATINEAU,366829,5032791
EVENTS,Events,Événements,Merveilles de sable de Gatineau,MERVEYES DE SABLE DE GATINO,Merveilles de sable de Gatineau,,,2,GATINEAU,373545,5039383
WORK,Work Places and Govt Offices,Lieux de travail,Salaberry Armoury,SALABERI ARMOURI,Manège militaire Salaberry,,,2,GATINEAU,364842,5031905
SANTE,Health Centres,Centres de santé,Maison de naissance de l'Outaouais,MAISON DE NAISSENSE DE L'OUTAWAIS,Maison de naissance de l'Outaouais,,,2,GATINEAU,371359,5038458
MUSEUM,Museum and Art Galleries,Musées et galeries d'art,Canadian Museum of Civilization,KANADIEN MUSEUM OF SIVILISATION,Musée canadien des civilisations,,,2,GATINEAU,366696,5032443
MUSEUM,Museum and Art Galleries,Musées et galeries d'art,Économusée,ECONOMUSE,Économusée,,,2,GATINEAU,365302,5032505
MUSEUM,Museum and Art Galleries,Musées et galeries d'art,Musée Montcalm,MUSE MONTCAL,Musée Montcalm,,,2,GATINEAU,365626,5031980
MUSEUM,Museum and Art Galleries,Musées et galeries d'art,Symmes Inn Museum,SIMES IN MUSEUM,Musée de l'Auberge Symmes,,,2,GATINEAU,355304,5028485
EVENTS,Events,Événements,Winterlude,WINTERLUDE,Bal de Neige,,,2,GATINEAU,366808,5032756
